Id,mean_exam_points
10316,56.13893068466174
10317,45.56277128445763
10318,55.65336283194363
10319,87.74053583937155
10320,57.051063321552334
10321,90.6157871331026
10322,63.04239665525762
10323,77.95501223537538
10324,56.385197176369964
10325,54.30615152677296
10326,54.98563093500759
10327,76.39837975087029
10328,39.78532160808272
10329,66.04485835529319
10330,74.91979901077431
10331,62.178016657654865
10332,58.92737120810585
10333,80.11941944857722
10334,90.98249242288637
10335,66.2821732806945
10336,51.94182182102554
10337,65.79279758590785
10338,57.60886810289963
10339,58.78768450959589
10340,70.1069102200138
10341,64.12381412832129
10342,86.65148407949975
10343,76.01829836318804
10344,63.014120577408214
10345,67.8184490990282
10346,69.77826371325524
10347,59.05828385044724
10348,52.75073452050176
10349,72.37457812421015
10350,56.00221527314632
10351,60.72004492290572
10352,76.40548083778285
10353,54.90831063217011
10354,65.03995934387949
10355,69.56531132787327
10356,82.76043523210866
10357,59.31827757900595
10358,67.8184490990282
10359,53.18640200704405
10360,64.57497881388576
10361,66.35579237146744
10362,48.633641614228445
10363,70.3213513203048
10364,62.31905612365405
10365,69.98612185022576
10366,60.457086743199056
10367,59.621858803384974
10368,51.22480752795105
10369,71.99113256530218
10370,75.27100617247442
10371,79.52827265262202
10372,56.82811699186568
10373,51.83209407742285
10374,64.12332691754709
10375,57.226951880368276
10376,67.19666811091366
10377,57.90517436120007
10378,90.5807410223007
10379,83.28519135584283
10380,75.76059108553817
10381,69.34188460344262
10382,54.77964655034196
10383,61.49511096845572
10384,57.88429430337509
10385,58.40521085233837
10386,57.38613075104925
10387,55.881220117931704
10388,79.63418675134604
10389,52.31867655520085
10390,63.28424355664634
10391,57.60886810289963
10392,57.19009009977324
10393,81.73642834164755
10394,70.51404899885506
10395,61.85808909008947
10396,76.53956641297158
10397,74.27217252183762
10398,87.9215034125804
10399,59.70402135591797
10400,58.16980773228993
10401,82.25274374680275
10402,58.73796379415082
10403,85.59083438347568
10404,85.13955942984842
10405,86.42220260719107
10406,74.91979901077431
10407,52.70088894850063
10408,60.33080809267729
10409,61.497389129533154
10410,58.262733232987415
10411,58.56859823752186
10412,54.493082853055
10413,64.48632975043365
10414,59.70402135591797
10415,46.72054026584345
10416,90.92962655992241
10417,60.543293289012006
10418,43.49088920384259
10419,65.44866277016372
10420,52.30802734197447
10421,53.750003454623915
10422,54.385802732297755
10423,64.02436973199731
10424,87.33757546372713
10425,58.97070333681046
10426,81.46946516606553
10427,71.17472703411123
10428,77.47331071858092
10429,78.26847307195908
10430,58.22618398014494
10431,71.35323622134955
10432,81.02421987831812
10433,84.93155472743491
10434,66.32228105512772
10435,69.52324195814761
10436,87.00414289930843
10437,70.70462796081682
10438,57.20077540650985
10439,62.25082781774199
10440,76.0684594717415
10441,57.81615965164108
10442,62.880392199292395
10443,37.42859835420827
10444,57.2081452757131
10445,56.743973662268914
10446,58.65314544804499
10447,56.749912457527465
10448,57.305940099822976
10449,66.93683080512605
10450,70.39134244554317
10451,86.44712720299118
10452,82.35974542610931
10453,81.2656851324213
10454,75.13319504605643
10455,50.244520818370944
10456,83.50916442219743
10457,53.46426218059707
10458,52.70166816830432
10459,64.19339983789826
10460,55.04820576386472
10461,61.159350546538
10462,48.25244568575199
10463,59.70402135591797
10464,59.33446280364618
10465,55.847339306681974
10466,63.45921030803304
10467,64.90687670881684
10468,59.33706720130912
10469,55.02736892219028
10470,78.79314134579947
10471,60.10341104977952
10472,58.107031960931515
10473,54.512293014829254
10474,53.21423597126238
10475,60.01613533416818
10476,62.87862586851173
10477,56.618021523697564
10478,82.39824250806083
10479,76.53034724123155
10480,77.74237215395529
10481,57.42263556637423
10482,62.38329175774667
10483,74.16750911697594
10484,39.308287164408284
10485,56.69024604462482
10486,70.11533370611954
10487,50.589563494189605
10488,62.20635997016345
10489,60.01372587987866
10490,56.829752236869915
10491,60.162118670785055
10492,54.253628091563705
10493,57.007374717312004
10494,60.41600592327261
10495,85.16136249895264
10496,58.44044129158106
10497,89.67184878214464
10498,58.66311899013728
10499,58.69009617003961
10500,62.31905612365405
10501,81.02421987831812
10502,83.70839960692861
10503,53.42961383649914
10504,59.70402135591797
10505,58.18760776299046
10506,71.27613264204652
10507,90.56675246056423
10508,58.26143500942822
10509,92.675931036017
10510,57.60886810289963
10511,78.01704517184088
10512,52.20580655446084
10513,54.16644703102432
10514,59.81812902956194
10515,62.03983838784619
10516,77.10855530127425
10517,58.99566749775545
10518,63.25546090050192
10519,79.33953170788503
10520,57.10914864524449
10521,54.16644703102432
10522,66.71745271592502
10523,63.14017578490195
10524,74.94071285628416
10525,74.53616628434851
10526,55.30616374679582
10527,91.25949145515483
10528,60.4465131163823
10529,65.5743862802505
10530,64.19339983789826
10531,55.02736892219028
10532,57.44293493293733
10533,57.90140534562693
10534,75.76059108553817
10535,52.402777103137964
10536,54.07868048143353
10537,81.04582740720991
10538,50.33367181031857
10539,53.69772680684414
10540,64.38693952484152
10541,50.43679378903363
10542,58.267648137310005
10543,58.025878195747374
10544,62.78204400603412
10545,86.82966028721478
10546,58.26885930348205
10547,65.31745020179804
10548,79.50464015356053
10549,68.54079501029457
10550,68.77630397037491
10551,87.00414289930843
10552,59.314175534318274
10553,61.610995976474086
10554,51.06261055981234
10555,91.3920259463287
10556,61.191779590948826
10557,59.76656998971733
10558,46.15312243532012
10559,79.89215117564021
10560,64.58936900221565
10561,40.44861049067472
10562,53.36848654018119
10563,81.85640997101079
10564,78.1973143549994
10565,85.45510081466496
10566,60.51430084934895
10567,61.781315024458465
10568,54.819033829949824
10569,64.87292346253223
10570,60.166761320356464
10571,60.3434543911184
10572,87.58085725749952
10573,68.49758902677694
10574,69.57688134535948
10575,76.53956641297158
10576,57.9069885762419
10577,81.73642834164755
10578,87.29355571446034
10579,55.782637008904935
10580,52.98341765915118
10581,85.27959334366729
10582,87.73964768597305
10583,57.16483453367616
10584,39.76124951384064
10585,53.81172648273475
10586,53.48285638447847
10587,82.79017844881679
10588,77.00801454443598
10589,76.39837975087029
10590,57.2081452757131
10591,51.907479943634314
10592,60.874445779272
10593,66.59063353611627
10594,58.46491697819646
10595,64.3520218067223
10596,59.43685258163542
10597,51.67383722595383
10598,59.83240471237925
10599,53.79311117516204
10600,60.705875452994476
10601,78.02828782166296
10602,66.69831562385903
10603,56.385197176369964
10604,91.41811034072995
10605,73.501381107651
10606,75.92826560463098
10607,86.75571388959112
10608,59.857403885688846
10609,69.19638755900816
10610,44.273433625120106
10611,74.24701112410085
10612,37.42859835420827
10613,56.55923790494347
10614,93.14578429250166
10615,46.72054026584345
10616,71.2410875989443
10617,66.28803407369529
10618,60.08919106495714
10619,65.06512003340498
10620,59.81812902956194
10621,59.314175534318274
10622,54.75602227257677
10623,62.38329175774667
10624,76.53956641297158
10625,84.77078000576859
10626,73.68637832845485
10627,72.95787390250896
10628,79.57211667323288
10629,51.095186619080664
10630,53.18504252171902
10631,57.42009034375701
10632,75.76059108553817
10633,42.73087514503412
10634,81.12254429292993
10635,83.30985083115847
10636,59.46254772002271
10637,54.97714105204573
10638,70.3213513203048
10639,58.97393131042568
10640,56.56302325681829
10641,76.67011916581066
10642,65.7331973301087
10643,59.857403885688846
10644,56.619921904562894
10645,54.75602227257677
10646,59.46254772002271
10647,84.29996212533237
10648,52.934324776389005
10649,59.05828385044724
10650,62.67735208565273
10651,93.31845241331274
10652,60.12217647918438
10653,60.12217647918438
10654,53.007340968349155
10655,60.418073333198656
10656,57.6247805097033
10657,71.40147500186222
10658,43.49088920384259
10659,55.966204470049234
10660,62.95281827373958
10661,90.63895057467074
10662,86.48680926827143
10663,60.68787293064805
10664,66.49937499127758
10665,83.53453431287049
10666,42.28885778817053
10667,59.70145673684259
10668,88.63188503270094
10669,59.37639009550635
10670,84.12646611875437
10671,62.73646121630981
10672,67.61820920184505
10673,55.505622634573456
10674,76.44344363664992
10675,54.868826191164764
10676,71.93803930647066
10677,82.88070392207312
10678,57.339582846946726
10679,52.934324776389005
10680,71.09491262510791
10681,56.56302325681829
10682,58.25549098854994
10683,55.79556855485484
10684,53.42138090968047
10685,64.5910562861822
10686,61.450785987167535
10687,84.89069724509196
10688,53.371527330176605
10689,76.53034724123155
10690,62.73646121630981
10691,76.23420196583028
10692,84.19034597468308
10693,79.19593851239883
10694,71.34136972097185
10695,52.66476664303707
10696,60.64990553014023
10697,69.71812400770007
10698,89.96591934891893
10699,67.71889328133028
10700,76.53956641297158
10701,64.49304156764357
10702,58.27754372565004
10703,60.48248783624436
10704,56.752633727718134
10705,81.62609895182273
10706,45.14446603882526
10707,85.89865651996102
10708,54.43194099895962
10709,42.577492615263246
10710,58.87268113341103
10711,51.588364819675334
10712,55.42144134504756
10713,59.73614609653712
10714,55.68716619586941
10715,61.942288890602704
10716,77.00801454443598
10717,90.60462289475547
10718,59.41636858768932
10719,53.53930257456171
10720,70.66108748504944
10721,54.79672644151891
10722,64.49304156764357
10723,64.35249673677278
10724,79.55021093959603
10725,57.244127163025574
10726,61.11708839351999
10727,60.01613533416818
10728,80.86497263316859
10729,76.67011916581066
10730,87.58085725749952
10731,88.3475794374591
10732,59.96565430508793
10733,64.9819274276247
10734,69.98612185022576
10735,62.40508555130107
10736,55.13782061281853
10737,50.80648982447776
10738,51.83209407742285
10739,76.53956641297158
10740,53.22112482791149
10741,85.74360146329697
10742,65.26850579184952
10743,53.3012585163949
10744,70.25834487128847
10745,80.71511410435481
10746,63.70239996420087
10747,83.28519135584283
10748,53.20388152389591
10749,41.61373703240796
10750,61.57457415402128
10751,70.83701940548195
10752,57.652958071828685
10753,62.20652693045941
10754,68.91026822665599
10755,65.844245099481
10756,65.11512326207864
10757,54.01572933150116
10758,45.86315638009146
10759,62.93165894003424
10760,85.59083438347568
10761,50.64222931323758
10762,60.01613533416818
10763,53.28910444393784
10764,61.48668223260912
10765,52.934324776389005
10766,66.91180347898087
10767,57.57865493816544
10768,70.3213513203048
10769,85.05818272008713
10770,54.48994386863888
10771,86.93467683104997
10772,57.596585955652934
10773,51.67383722595383
10774,55.75022811674121
10775,61.10445925547079
10776,58.41624941684111
10777,52.34020255851733
10778,55.02736892219028
10779,71.67059040872444
10780,63.01265984537458
10781,67.91180997147958
10782,59.98367580042456
10783,66.47716147849904
10784,58.62212175942907
10785,58.75193824000793
10786,75.56912278270748
10787,62.80663997051478
10788,70.12485530795136
10789,90.60462289475547
10790,58.75828978853775
10791,55.505622634573456
10792,50.4029130611909
10793,81.44723873896031
10794,56.193781635832366
10795,78.52045733572967
10796,53.75502438578344
10797,53.280864223790125
10798,62.63201646282053
10799,84.88539157062314
10800,78.34228525457246
10801,51.06466083726942
10802,42.28885778817053
10803,79.4309300111316
10804,59.96890439520112
10805,80.48969953376171
10806,73.27091445767272
10807,82.06639181705894
10808,54.11120001157844
10809,50.78838577086772
10810,70.81755216493244
10811,60.54340646966204
10812,56.27003159797899
10813,51.06261055981234
10814,70.98215899023471
10815,66.65420402106626
10816,72.0806117914961
10817,51.588364819675334
10818,76.67011916581066
10819,54.61204347661924
10820,55.445057830686224
10821,52.131340779145376
10822,57.722733915055855
10823,85.19918461647477
10824,54.42748835319044
10825,88.6654349507075
10826,69.3386518947852
10827,79.11228275838253
10828,76.9127388162229
10829,63.67360461505059
10830,49.40634678128619
10831,40.88653867188822
10832,46.618421541681016
10833,61.91978104370786
10834,58.14785355890855
10835,84.30321826153367
10836,56.870141280163914
10837,50.43679378903363
10838,53.83771722835422
10839,49.18463622161061
10840,53.99443550915816
10841,56.618021523697564
10842,51.382148045041305
10843,66.47778545726688
10844,52.885696461331406
10845,66.49937499127758
10846,51.77042051573131
10847,56.700860574761734
10848,56.16354126296845
10849,54.681149617235995
10850,51.38172497864208
10851,57.23424759211949
10852,44.273433625120106
10853,58.51486737088547
10854,84.17704032119664
10855,68.59422656724398
10856,75.75219675679261
10857,59.07006487124808
10858,59.46919450468082
10859,52.31259242822158
10860,61.689981696101086
10861,42.710987065520996
10862,55.71133414345024
10863,40.44861049067472
10864,51.563671026958666
10865,54.819033829949824
10866,69.848845937902
10867,63.882825118208814
10868,65.48271304637859
10869,57.39334011140286
10870,76.38373851741578
10871,55.02736892219028
10872,74.5950839760275
10873,78.46228275838254
10874,52.885696461331406
10875,61.00519236304628
10876,48.89037676132431
10877,52.486727807340785
10878,51.11287913755212
10879,70.34484519109242
10880,56.565832123006196
10881,83.47783250385582
10882,51.06261055981234
10883,42.60708694453805
10884,62.90014419714313
10885,71.09152113894615
10886,54.7567230188196
10887,56.533113148720076
10888,81.9970413358465
10889,70.70462796081682
10890,54.9118655159762
10891,54.819033829949824
10892,53.750003454623915
10893,76.14436490594767
10894,66.78925053991952
10895,79.57211667323288
10896,85.36998685184858
10897,56.06738818465419
10898,55.80426399108149
10899,65.44866277016372
10900,62.05334091944559
10901,57.3367636911782
10902,54.61293450729373
10903,52.96619838114726
10904,75.56912278270748
10905,53.98189190759552
10906,70.69380857940575
10907,53.512552342207556
10908,63.90957535056297
10909,59.11970494460678
10910,84.68171832338427
10911,66.08612185022577
10912,81.04582740720991
10913,65.18393415320372
10914,39.308287164408284
10915,85.87362170750409
10916,55.881220117931704
10917,59.30620425000432
10918,68.94205302465498
10919,71.6339824126843
10920,84.858686207367
10921,65.41145348058694
10922,57.07949275357868
10923,52.363103169867415
10924,86.46818514973963
10925,70.89709062793628
10926,49.83089505895829
10927,58.81720180990121
10928,69.57688134535948
10929,54.314926829084065
10930,81.42640034567857
10931,54.156016493374246
10932,41.04876841006447
10933,90.63895057467074
10934,62.880392199292395
10935,62.978173136933634
10936,66.0988170111168
10937,59.67457864758645
10938,53.37979169394893
10939,51.05497381868306
10940,62.58867149336822
10941,60.157341844602826
10942,69.71812400770007
10943,54.07868048143353
10944,63.01265984537458
10945,58.63094861370559
10946,48.01265359400035
10947,56.77672570766592
10948,55.44415994303023
10949,51.86270103114283
10950,58.206431982294205
10951,69.54781562929492
10952,57.10914864524449
10953,72.88443881416028
10954,54.00201282760213
10955,54.819033829949824
10956,55.55208825374842
10957,57.85055071013163
10958,57.946347119285576
10959,63.90400466115327
10960,54.13626125027094
10961,59.9850443990302
10962,69.74228845456034
10963,52.8036189434374
10964,56.56302325681829
10965,58.04053360163253
10966,55.013815616568664
10967,57.39334011140286
10968,59.70402135591797
10969,40.20652277980671
10970,54.38287154270434
10971,69.98612185022576
10972,84.93155472743491
10973,57.83678116362507
10974,87.0494698741377
10975,62.0227740280963
10976,56.23429334614747
10977,52.31457223325628
10978,65.26850579184952
10979,62.370337807540295
10980,79.96176540136244
10981,55.8035647308149
10982,74.69526686484294
10983,83.77279556604654
10984,55.401278992080485
10985,58.93207174957621
10986,54.07868048143353
10987,55.409677477803456
10988,65.03995934387949
10989,63.404164322437026
10990,54.819033829949824
10991,53.36848654018119
10992,55.1273293766217
10993,84.30321826153367
10994,54.00201282760213
10995,58.62212175942907
10996,63.01265984537458
10997,53.24787506026564
10998,64.67954321660687
10999,74.26261514221729
11000,55.61943499437433
11001,57.245261667130315
11002,83.12443084132627
11003,49.841056286182216
11004,57.932705469935584
11005,60.8303644348798
11006,64.89501395805235
11007,69.57688134535948
11008,72.28904263971162
11009,55.013815616568664
11010,61.942288890602704
11011,53.486262081877385
11012,39.54727406968597
11013,88.10788384332766
11014,63.38465443111903
11015,83.9781205487606
11016,59.093916500663106
11017,55.91092481690713
11018,83.62824823204805
11019,56.51496244922005
11020,53.012303510566205
11021,81.46689692178674
11022,81.75491506204408
11023,59.70402135591797
11024,51.62098157311623
11025,59.857403885688846
11026,69.23662931728177
11027,57.60886810289963
11028,84.93155472743491
11029,51.83209407742285
11030,65.48271304637859
11031,87.3848909490082
11032,76.09520970409567
11033,58.76213163829575
11034,56.609920578870344
11035,85.08840258837101
11036,78.04256803577464
11037,79.36492618570931
11038,62.90014419714313
11039,54.07307423605593
11040,65.11512326207864
11041,65.36912430715986
11042,56.03210700269077
11043,84.77078000576859
11044,71.62063891382662
11045,70.56468358148283
11046,91.1438709140075
11047,90.63895057467074
11048,66.08612185022577
11049,57.13453337996868
11050,53.93727509710942
11051,58.58223686326209
11052,87.91706416882546
11053,62.262937402557206
11054,65.1965289343373
11055,71.12055266146304
11056,62.262937402557206
11057,77.62754539921703
11058,89.03732544428883
11059,56.82811699186568
11060,85.01831508410818
11061,53.355109871907246
11062,46.952174510345905
11063,86.25754566100518
11064,71.24490366871703
11065,59.686764346660546
11066,69.43142003739676
11067,56.56529795166266
11068,60.20688918151117
11069,61.942288890602704
11070,89.22600607145709
11071,85.98718609277282
11072,65.26850579184952
11073,54.78030507294682
11074,67.27050495611361
11075,72.49616786143805
11076,60.157341844602826
11077,85.29185835594141
11078,45.283153191065715
11079,79.4309300111316
11080,84.50123156184655
11081,42.28885778817053
11082,85.89865651996102
11083,53.393609229714414
11084,75.76059108553817
11085,86.8838714545678
11086,83.70839960692861
11087,86.88354692139706
11088,55.22113730680074
11089,53.99001644046006
11090,72.71645900028412
11091,40.29213873913836
11092,57.64403065265175
11093,65.9799318487752
11094,53.75502438578344
11095,69.98612185022576
11096,55.078039175530684
11097,47.55494355631516
11098,60.902294428592306
11099,53.93163279826286
11100,52.209016937080165
11101,80.00411382203961
11102,84.12646611875437
11103,89.182809859461
11104,81.9970413358465
11105,54.86933529004993
11106,56.48627347213705
11107,77.47331071858092
11108,60.05396943606081
11109,61.32683368185007
11110,61.71649892250697
11111,81.75035112996319
11112,54.42344544396425
11113,66.179284349449
11114,82.38409315477145
11115,55.48224488070402
11116,85.09377829914814
11117,75.1757824667319
11118,86.75571388959112
11119,68.26222052208172
11120,59.717005826038914
11121,69.96302388741367
11122,61.60022956571125
11123,85.41654051995977
11124,90.40932347918363
11125,52.48117336907233
11126,52.83311777323777
11127,50.77924217798335
11128,64.95989467136653
11129,67.57607245237159
11130,74.69526686484294
11131,58.75193824000793
11132,55.04820576386472
11133,70.76743272099561
11134,57.39334011140286
11135,85.88946910894157
11136,62.58867149336822
11137,81.51853068035587
11138,82.64441144730884
11139,63.882825118208814
11140,64.77255889531105
11141,74.04134277891946
11142,51.83209407742285
11143,79.04988084752395
11144,57.925711481072995
11145,49.93489195845344
11146,60.58969792771446
11147,59.473451436232956
11148,55.30944974004403
11149,48.82649928456317
11150,65.519530844305
11151,65.41145348058694
11152,50.07406560556742
11153,59.81445431423084
11154,76.9062126585429
11155,58.822847059348014
11156,67.81042788522824
11157,47.796039895468596
11158,86.83897740636625
11159,55.62056568650975
11160,54.07868048143353
11161,52.93232425293571
11162,86.03788125560574
11163,51.83209407742285
11164,52.38271055889376
11165,54.07868048143353
11166,43.49088920384259
11167,77.00801454443598
11168,50.951198863707674
11169,56.507831274789304
11170,54.52776708746512
11171,58.81829220135305
11172,93.14657154321381
11173,65.35998173553399
11174,59.31206080685702
11175,84.2525035362366
11176,64.5910562861822
11177,70.29386331533155
11178,65.3430546905135
11179,63.132110625835374
11180,89.32800142954049
11181,47.266665654269644
11182,56.92299881365632
11183,83.68631985193305
11184,47.11806779628033
11185,54.6172524701721
11186,56.56529795166266
11187,82.82368877048334
11188,52.563875879501126
11189,67.76828799047473
11190,84.41823377278114
11191,55.788696900552544
11192,84.45990181122296
11193,63.28320948238351
11194,85.08840258837101
11195,62.77749218011321
11196,71.6931808330153
11197,55.04820576386472
11198,66.71745271592502
11199,59.33446280364618
11200,59.36633462664292
11201,89.96504451136987
11202,75.27100617247442
11203,59.67457864758645
11204,58.44044129158106
11205,59.284333908976656
11206,63.33687238214239
11207,63.405524581585574
11208,77.94020769586703
11209,60.01613533416818
11210,63.62997171628269
11211,61.02862089347064
11212,60.37035855977885
11213,72.85290993450391
11214,52.70166816830432
11215,60.12217647918438
11216,74.94071285628416
11217,58.560627990962274
11218,84.42273152824548
11219,87.43754928203327
11220,56.98757231084499
11221,55.64581380416101
11222,70.56576687908316
11223,55.98924592616046
11224,57.64403065265175
11225,89.18400466636501
11226,57.31544639431389
11227,58.56859823752186
11228,64.58936900221565
11229,63.53546704016651
11230,70.6753372446003
11231,73.68637832845485
11232,65.76470663647714
11233,65.00395642222914
11234,56.51720100634422
11235,91.57532249741516
11236,52.760568635545646
11237,38.39881430828606
11238,61.719915798257496
11239,53.555822316236664
11240,53.98329779561432
11241,55.67051789592206
11242,79.41766058664469
11243,86.18709156465533
11244,49.9527355900429
11245,56.90950866402515
11246,59.473451436232956
11247,65.15050495611361
11248,42.05173835540025
11249,71.09152113894615
11250,53.91167808776551
11251,53.20137635365884
11252,67.3482139447568
11253,59.11970494460678
11254,88.81335237793422
11255,59.0329788248804
11256,57.15162012026838
11257,85.45510081466496
11258,45.283153191065715
11259,59.94844153312664
11260,54.64970648091058
11261,57.29751571869887
11262,57.74910785723556
11263,62.60582657884636
11264,86.48400820178334
11265,63.82157276857169
11266,58.81720180990121
11267,52.131340779145376
11268,54.75602227257677
11269,82.39182042859899
11270,65.26850579184952
11271,83.83484801661518
